id,title_cn,title_jp,title_en,region,type,rating,points_count,center_lat,center_lng,cover_url,bgm_id
543360,上伊那牡丹，酒醉身姿似百合花般,上伊那ぼたん、酔へる姿は百合の花,,秩父市,TV,7.2,230,0,0,https://w.junreimap.com/images/bangumi/543360_fej9y4l.jpg,
279406,成为百合的Espoir,ゆりでなる♥えすぽわーる,,札幌市,漫画系列,7.5,17,43.069092,141.350152,https://w.junreimap.com/images/bangumi/279406.jpg,1623
257720,要我和你交往也不是不行,付き合ってあげてもいいかな,,日本,漫画系列,7.8,11,0,0,https://w.junreimap.com/images/bangumi/257720.jpg,
285054,污秽不堪的你最惹人怜爱,きたない君がいちばんかわいい,,青森県,漫画系列,6.9,18,0,0,https://w.junreimap.com/images/bangumi/285054.jpg,
144357,文豪野犬,文豪ストレイドッグス,,横滨市,TV,6.6,25,35.449728,139.64535,https://w.junreimap.com/images/bangumi/144357.jpg,828
428735,迷途之子！！！！！,BanG Dream! It's MyGO!!!!!,BanG Dream! It's MyGO!!!!!,豊島区,TV,7.9,467,35.730117,139.716309,https://w.junreimap.com/images/bangumi/428735.jpg,410
143128,爱上火车,まいてつ,,人吉市,游戏,0,39,32.211574,130.786577,https://w.junreimap.com/images/bangumi/143128_o7b04qd2c.jpg,1455
293800,TrymenT ~献给渴望改变的你~,TrymenT ~今を変えたいと願うあなたへ~,,东京都,游戏,7.1,29,33.104269,139.815747,https://w.junreimap.com/images/bangumi/293800.jpg,180715
49278,境界的彼方,境界の彼方,,奈良市,TV,6.8,102,34.685109,135.804801,https://w.junreimap.com/images/bangumi/49278.jpg,
243981,终将成为你,やがて君になる,,品川区,TV,7.8,130,35.627095,139.737731,https://w.junreimap.com/images/bangumi/243981.jpg,1156
218127,思慕雪的热带鱼,熱帯魚は雪に焦がれる,,大洲市,漫画系列,7.1,7,0,0,https://w.junreimap.com/images/bangumi/218127.jpg,
9912,日常,日常,,伊势崎市,TV,8.4,48,36.336009,139.190941,https://w.junreimap.com/images/bangumi/9912.jpg,77809
11536,,GIRL FRIENDS,,東京都,漫画系列,7.7,51,35.691189,139.736969,https://w.junreimap.com/images/bangumi/11536.jpg,101
622206,尼古喵喵,ヤニねこ,Yanineko,相模原市,TV,6.9,3,0,0,https://w.junreimap.com/images/bangumi/622206.jpg,
285472,即使只有一次也会后悔,一度だけでも、後悔してます。,,名古屋市,漫画系列,7,10,35.585042,139.669025,https://w.junreimap.com/images/bangumi/285472.jpg,1414
296659,LoveLive! 虹咲学园校园偶像同好会,ラブライブ！虹ヶ咲学園スクールアイドル同好会,LoveLive! School Idol Project -Nijigasaki High School Idol Club-,东京都,TV,7.6,247,35.632174,139.784163,https://w.junreimap.com/images/bangumi/296659.jpg,1342
114685,可塑性记忆,プラスティック・メモリーズ,,海外,TV,6.9,17,1.29702,103.831983,https://w.junreimap.com/images/bangumi/114685.jpg,3999
57978,黄金拼图,きんいろモザイク,Kin-iro Mosaic,千叶市,TV,7.3,362,35.695019,140.128885,https://w.junreimap.com/images/bangumi/57978.jpg,13839
545917,描绘直至生命尽头,これ描いて死ね,,大島町,TV,0,175,34.688054,139.438665,https://w.junreimap.com/images/bangumi/545917.jpg,69154
269235,天气之子,天気の子,Weathering With You,東京都,剧场版,7.1,40,35.707358,139.733394,https://w.junreimap.com/images/bangumi/269235.jpg,1920
234,,AIR,AIR,御坊市,TV,8,43,33.938137,135.260927,https://w.junreimap.com/images/bangumi/234.jpg,22576
876,,CLANNAD 〜AFTER STORY〜,,日本,TV,9.1,283,38.153818,138.622224,https://w.junreimap.com/images/bangumi/876.jpg,
140536,2DK、G笔、闹钟。,2DK、Gペン、目覚まし時計。,,北区,漫画系列,7.2,10,35.73839,139.760693,https://w.junreimap.com/images/bangumi/140536.jpg,1896
292901,无法拒绝孤单女孩,ロンリーガールに逆らえない,,北海道,漫画系列,6.8,15,43.199887,141.001372,https://w.junreimap.com/images/bangumi/292901.jpg,279
607340,与奔驰于透明之夜的你，谈一场看不见的恋爱。,透明な夜に駆ける君と、目に見えない恋をした。,"Toumei na Yoru ni Kakeru Kimi to, Me ni Mienai Koi wo Shita.",江東区,TV,6.8,11,0,0,https://w.junreimap.com/images/bangumi/607340.jpg,
210864,魔法使的新娘,魔法使いの嫁,The Ancient Magus' Bride,英国,TV,7.2,288,51.500762,-0.124493,https://w.junreimap.com/images/bangumi/210864.jpg,5759
12426,轻音少女 剧场版,映画けいおん！,K-ON! The Movie,英国,剧场版,8.1,291,51.526778,-0.094452,https://w.junreimap.com/images/bangumi/12426.jpg,4412
363957,夏日口袋,Summer Pockets,,直島町,TV,9.1,373,34.413422,134.037331,https://w.junreimap.com/images/bangumi/363957_rpxd9y92h.jpg,93182
328609,孤独摇滚！,ぼっち・ざ・ろっく！,Bocchi the Rock!,世田谷区,TV,8.4,414,35.479458,139.589247,https://w.junreimap.com/images/bangumi/328609.jpg,4570
464376,败犬女主太多了！,負けヒロインが多すぎる！,Too Many Losing Heroines!,豊橋市,TV,0,469,34.761607,137.385433,https://w.junreimap.com/images/bangumi/464376.jpg,66599
467930,青春笨蛋少年不做圣诞服女郎的梦,青春ブタ野郎はサンタクロースの夢を見ない,Rascal Does Not Dream of Santa Claus,藤沢市,TV,6.6,572,35.438326,139.679607,https://w.junreimap.com/images/bangumi/467930.jpg,4477
513345,薰香花朵凛然绽放,薫る花は凛と咲く,The Fragrant Flower Blooms with Dignity,東京都,TV,7.6,584,35.607621,139.668489,http://bgm-api.anitabi.cn/pic/cover/l/b8/0d/513345_jv4wM.jpg,
405785,摇曳露营△ 三期,ゆるキャン△ SEASON３,Yurucamp SEASON３,日本,TV,7.8,1011,35.156907,138.135135,https://w.junreimap.com/images/bangumi/405785.jpg,41683
262897,摇曳露营△ 二期,ゆるキャン△ SEASON 2,Yurucamp SEASON 2,静岡県,TV,8.3,815,35.032881,138.285342,https://w.junreimap.com/images/bangumi/262897.jpg,
207195,摇曳露营△,ゆるキャン△,Yurucamp,山梨県,TV,8.2,684,35.75097,138.444213,https://w.junreimap.com/images/bangumi/207195.jpg,3600
86670,向山进发 第二季,ヤマノススメ セカンドシーズン,,饭能市,TV,7.6,134,36.111556,138.937126,https://w.junreimap.com/images/bangumi/86670.jpg,37610
617123,少女怪兽焦糖味,乙女怪獣キャラメリゼ,,,TV,6.7,31,35.653347,139.823791,https://w.junreimap.com/images/bangumi/617123.jpg,8661
183878,紫罗兰永恒花园,ヴァイオレット・エヴァーガーデン,Violet Evergarden,海外,TV,7.3,8,44.408363,8.92005,https://w.junreimap.com/images/bangumi/183878.jpg,268879
2585,某科学的超电磁炮,とある科学の超電磁砲,A Certain Scientific Railgun,立川市,TV,7.5,15,35.596154,139.521367,https://w.junreimap.com/images/bangumi/2585.jpg,5099
343241,败犬女主太多了！,負けヒロインが多すぎる！,,丰桥市,小说系列,7.9,35,0,0,http://bgm-api.anitabi.cn/pic/cover/l/1c/ba/343241_TWFSN.jpg,
109378,命运-冠位指定,Fate/Grand Order,,,游戏,6,146,37.2988,136.997177,https://w.junreimap.com/images/bangumi/109378.jpg,
495291,再见，拉拉,さよならララ,Goodbye!rara,大津市,TV,8,140,0,0,http://bgm-api.anitabi.cn/pic/cover/l/18/af/495291_Qd97X.jpg,
437593,杂旅-That's Journey-,ざつ旅-That's Journey-,,日本,TV,0,371,37.507823,139.930558,https://w.junreimap.com/images/bangumi/437593.jpg,49434
27364,冰菓,氷菓,Hyouka,高山市,TV,8.2,84,36.139507,137.259797,https://w.junreimap.com/images/bangumi/27364.jpg,41516
1488,悠久之翼-前篇,ef - the first tale.,,欧洲,游戏,7.6,24,49.24031,9.478337,https://w.junreimap.com/images/bangumi/1488.jpg,
141799,飞翔的魔女,ふらいんぐうぃっち,Flying Witch,弘前市,TV,7.6,91,40.604504,140.462995,https://w.junreimap.com/images/bangumi/141799.jpg,49553
18605,玉响～hitotose～,たまゆら～hitotose～,,竹原市,TV,7.4,8,0,0,https://w.junreimap.com/images/bangumi/18605.jpg,
21681,星川银座四丁目,星川銀座四丁目,,横浜市,漫画系列,7.2,11,0,0,https://w.junreimap.com/images/bangumi/21681.jpg,
100444,四月是你的谎言,四月は君の嘘,,练马区,TV,8,125,35.698194,139.618462,https://w.junreimap.com/images/bangumi/100444.jpg,1080
8452,玉响,たまゆら,,竹原市,OVA,7.4,122,34.332656,132.951945,https://w.junreimap.com/images/bangumi/8452.jpg,264228
804,机动战士高达0083 星尘的回忆,機動戦士ガンダム0083 STARDUST MEMORY,,,OVA,7,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/dc/56/804_OFF1z.jpg,
293133,随兴旅 -That's Journey-,ざつ旅-That's Journey-,,日本,漫画系列,6.8,527,0,0,https://w.junreimap.com/images/bangumi/293133_fbzzy84.jpg,
329114,想要成为影之实力者！,陰の実力者になりたくて！,,,TV,7.1,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/39/96/329114_mB55b.jpg,
218708,比宇宙更远的地方,宇宙よりも遠い場所,A place further than the Universe,海外,TV,8.2,57,1.298867,103.906172,https://w.junreimap.com/images/bangumi/218708.jpg,4240
236510,月影特工,RELEASE THE SPYCE,,川崎市,TV,6.4,53,35.505563,139.696837,https://w.junreimap.com/images/bangumi/236510.jpg,2767
397481,被你忘记的那个夏天,被你忘记的那个夏天,,浙江省,游戏,6.2,3,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/09/60/397481_T5Kw7.jpg,
153196,全职高手,全职高手,,浙江省,WEB,6.2,5,30.25584,120.175108,https://w.junreimap.com/images/bangumi/153196.jpg,4550
292712,突击莉莉 BOUQUET,アサルトリリィ BOUQUET,,,TV,6.1,2,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/61/f8/292712_pACzh.jpg,
191398,魔女的夜宴,サノバウィッチ,Sanoba Witch,京都市,游戏,6.4,10,35.018713,135.787343,https://w.junreimap.com/images/bangumi/191398.jpg,1795
152091,吹响吧！上低音号 2,響け！ユーフォニアム2,Sound! Euphonium 2,宇治市,TV,8.3,437,34.917966,135.82388,https://w.junreimap.com/images/bangumi/152091.jpg,1413
679547,纠纠缘丝,糺糺縁糸（きゅうきゅうえんし）,,奈良県,游戏,9,8,0,0,https://w.junreimap.com/images/bangumi/679547.jpg,
523664,摇曳露营△ 四期,ゆるキャン△ SEASON４,,山梨县,TV,0,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/d8/f3/523664_dh2R9.jpg,
186515,,BanG Dream!,,东京都,TV,6.3,62,35.431385,139.97493,https://w.junreimap.com/images/bangumi/186515.jpg,15540
485936,mono女孩,mono,,山梨県,TV,10,679,35.66903,138.580741,https://w.junreimap.com/images/bangumi/485936.jpg,1142
26826,茂伸奇谈-Monobeno-,ものべの,,香美市,游戏,6.8,12,33.660841,133.869253,https://w.junreimap.com/images/bangumi/26826.jpg,38061
507819,一人之下 第六季,一人之下 第6季,,,WEB,6.6,4,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/ee/ae/507819_OD5zd.jpg,
1839,仰望半月的夜空,半分の月がのぼる空,,伊势市,TV,7,26,34.489033,136.706084,https://w.junreimap.com/images/bangumi/1839.jpg,46616
119187,名侦探柯南 业火的向日葵,名探偵コナン 業火の向日葵,,,剧场版,4.8,5,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/4e/03/119187_pRjpn.jpg,
11180,美妙旋律 极光之梦,プリティーリズム・オーロラドリーム,,横滨市,TV,6.9,27,35.451944,139.644336,https://w.junreimap.com/images/bangumi/11180.jpg,271
221020,全职高手 特别篇,全职高手 特别篇,,,WEB,6.5,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/64/a1/221020_52l25.jpg,
394623,怪兽8号,怪獣8号,,,TV,6.1,1,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/9c/d2/394623_qErlO.jpg,
583729,BanG Dream! YUME∞MITA,BanG Dream! ゆめ∞みた,BanG Dream! YUME∞MITA,千代田区,TV,6.6,288,35.702174,139.770621,https://bgm-api.anitabi.cn/img/pic/cover/l/1c/e4/583729_r6BNq.jpg,
267378,青夏轨迹,アオナツライン,,鎌倉市,游戏,0,21,35.317824,139.504214,https://w.junreimap.com/images/bangumi/267378_h6peev1.jpg,812
538643,,恋爱泡馍！青春老陕,,陕西省,游戏,1,16,0,0,http://bgm-api.anitabi.cn/pic/cover/l/bc/25/538643_IY77Y.jpg,
509297,赛马娘 芦毛灰姑娘,ウマ娘 シンデレラグレイ,,岐阜县,TV,0,111,35.371955,136.767936,http://bgm-api.anitabi.cn/pic/cover/l/9e/fa/509297_8jQ62.jpg,
30619,孤独的美食家,孤独のグルメ,,东京都,日剧,7.8,12,35.67109,139.796313,https://w.junreimap.com/images/bangumi/30619.jpg,2392
240038,青春笨蛋少年不做兔女郎学姐的梦,青春ブタ野郎はバニーガール先輩の夢を見ない,Rascal Does Not Dream of Bunny Girl Senpai,镰仓市,TV,7.4,224,35.311623,139.492951,https://w.junreimap.com/images/bangumi/240038.jpg,401
23609,小浣熊,あらいぐまラスカル,,,TV,5.8,4,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/08/7b/23609_071Ld.jpg,
348335,平家物语,平家物語,,,TV,7.6,6,0,0,http://bgm-api.anitabi.cn/pic/cover/l/3f/f3/348335_OPwHW.jpg,
359930,名侦探柯南 万圣节的新娘,名探偵コナン ハロウィンの花嫁,Detective Conan: The Bride of Halloween,,剧场版,7,5,0,0,https://w.junreimap.com/images/bangumi/359930.jpg,
89279,名侦探柯南 异次元的狙击手,名探偵コナン 異次元の狙撃手,,,剧场版,6.1,1,0,0,http://lain.bgm.tv/pic/cover/l/0b/5b/89279_34AY4.jpg,
360498,,AMBITIOUS MISSION,AMBITIOUS MISSION,札幌市,游戏,0,6,0,0,https://w.junreimap.com/images/bangumi/360498_gas5p03.jpg,
198962,名侦探柯南 殷红的恋歌,名探偵コナン から紅の恋歌,,,剧场版,6.1,5,0,0,https://w.junreimap.com/images/bangumi/198962.jpg,
259061,美好的每一天 ～不连续的存在～全语音HD版,素晴らしき日々 ～不連続存在～ フルボイスHD版,,东京都,游戏,9.2,6,35.594315,139.609129,https://w.junreimap.com/images/bangumi/259061.jpg,2503
210458,恋如雨止,恋は雨上がりのように,,横滨市,TV,7.5,16,35.422365,139.664305,https://w.junreimap.com/images/bangumi/210458.jpg,2455
51928,某科学的超电磁炮S,とある科学の超電磁砲S,,立川市,TV,7.5,56,35.64525,139.586896,https://w.junreimap.com/images/bangumi/51928.jpg,4570
49131,约会大作战,デート・ア・ライブ,DATE A LIVE,町田市,TV,6.5,12,35.537656,139.446998,https://w.junreimap.com/images/bangumi/49131.jpg,1126
556847,五等分的公主 ～幻想与深渊与魔法学院～,五等分のプリンセス ～幻想と深淵と魔法学院～,"The Quintessential Princesses - Fantasy, the Abyss, and the Magic Academy",名古屋市,游戏,0,7,35.089759,136.883135,https://w.junreimap.com/images/bangumi/556847_dd2sn4e.jpg,21269
655286,胶囊恋人,胶囊恋人,,湖北省,游戏,6.8,7,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/1c/08/655286_w5XWq.jpg,
338543,聊为信步游,たびみまん,,滋賀県,漫画系列,6.9,8,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/84/ae/338543_iKsip.jpg,
531,水星领航员,ARIA The ANIMATION,A.R.I.A,欧洲,TV,8.2,188,45.435288,12.340209,https://w.junreimap.com/images/bangumi/531.jpg,625908
3128,数码宝贝大冒险,デジモンアドベンチャー,Digimon Adventure,东京都,TV,8.3,47,35.664893,139.720913,https://w.junreimap.com/images/bangumi/3128.jpg,1815
490881,贝果爱情故事,贝果爱情故事,,湖北省,游戏,6.1,3,0,0,http://bgm-api.anitabi.cn/pic/cover/l/4d/7e/490881_nWEi9.jpg,
306742,LoveLive! Superstar!!,ラブライブ！スーパースター!!,,涩谷区,TV,6.8,92,35.668036,139.706602,https://w.junreimap.com/images/bangumi/306742.jpg,434
539042,泡芙爱情故事,泡芙爱情故事,,湖北省,游戏,6.2,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/fa/a1/539042_rbzI9.jpg,
41410,誓血龙骑士,DRAG-ON DRAGOON,,,游戏,7,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/a0/d5/41410_oc818.jpg,
114735,甜蜜女友/甜蜜女友～Second Season～,アマカノ/アマカノ～Second Season～,,长野县,游戏,0,29,36.736175,138.425508,https://w.junreimap.com/images/bangumi/114735_wp0qj1.jpg,26412
132528,想要传达给你的爱恋,恋×シンアイ彼女,,神户市,游戏,0,11,34.641138,135.125819,https://w.junreimap.com/images/bangumi/132528.jpg,9091
611089,棱镜恋曲,プリズム輪舞曲,,欧洲,WEB,5.5,7,53.364099,-1.854517,https://w.junreimap.com/images/bangumi/611089.jpg,
110781,,龙族Ⅱ : 悼亡者之瞳,,,小说,7.6,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/f5/b1/110781_B3lD3.jpg,
215425,中二病也要谈恋爱！-Take On Me-,中二病でも恋がしたイ！-Take On Me-,"Love, Chunibyo & Other Delusions!  -Take On Me-",日本,剧场版,7.4,206,34.983944,135.85008,https://w.junreimap.com/images/bangumi/215425.jpg,5622
465493,,anemoi,,北海道,游戏,8.7,53,0,0,http://bgm-api.anitabi.cn/pic/cover/l/cc/5d/465493_e3A48.jpg,
427233,五等分的新娘∽,五等分の花嫁∽,The Quintessential Quintuplets∽,桑名市,TV,6.7,81,35.028623,136.728408,https://w.junreimap.com/images/bangumi/427233.jpg,6163
134443,,龙族Ⅰ : 火之晨曦,,,小说,6.8,1,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/86/48/134443_jXcu5.jpg,
207573,月色真美,月がきれい,,川越市,TV,7.9,58,35.920851,139.482663,https://w.junreimap.com/images/bangumi/207573.jpg,610
88290,请问您今天要来点兔子吗？,ご注文はうさぎですか?,Is the order a rabbit?,海外,漫画系列,8.2,497,48.077821,7.352337,https://w.junreimap.com/images/bangumi/88290_uh69pso63.jpg,12034630
238986,肆式青春,詩季織々,Flavors of Youth,中国,剧场版,5.9,8,23.079378,113.285423,https://w.junreimap.com/images/bangumi/238986.jpg,5440
295308,炽焰天穹,Heaven Burns Red,,东京都,游戏,7.3,89,35.905249,138.909442,https://w.junreimap.com/images/bangumi/295308.jpg,
244761,剧场版 白箱,劇場版 SHIROBAKO,,,剧场版,7.5,1,0,0,https://w.junreimap.com/images/bangumi/244761.jpg,
2829,Candy boy,Candy boy,,中野区,WEB,7.5,114,35.722911,139.654427,https://w.junreimap.com/images/bangumi/2829.jpg,1969
478079,狱门抚子在此,獄門撫子此処ニ在リ,,京都市,漫画系列,7.1,46,34.991374,135.78844,http://bgm-api.anitabi.cn/pic/cover/l/4e/e3/478079_3s8Br.jpg,
219200,擅长捉弄的高木同学,からかい上手の高木さん,,香川县,TV,7.4,145,34.510179,134.20335,https://w.junreimap.com/images/bangumi/219200.jpg,21330
366887,雪国,雪国,,,小说,8,1,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/1a/12/366887_6e7e8.jpg,
3375,凉宫春日的消失,涼宮ハルヒの消失,The Disappearence of Sizumiya Haruhi,西宫市,剧场版,8.7,97,34.734006,135.308053,https://w.junreimap.com/images/bangumi/3375.jpg,3958
1267,王牌投手 振臂高挥,おおきく振りかぶって,,,TV,8.2,4,35.889832,139.65389,https://w.junreimap.com/images/bangumi/1267.jpg,
485,凉宫春日的忧郁,涼宮ハルヒの憂鬱,The Melancholy of Haruhi Suzumiya,西宫市,TV,8.2,76,34.757551,135.334826,https://w.junreimap.com/images/bangumi/485.jpg,8603
590553,,てつりょー！meet with 鉄道むすめ,,,TV,0,15,0,0,http://bgm-api.anitabi.cn/pic/cover/l/b6/e8/590553_JVft9.jpg,
18624,回转企鹅罐,輪るピングドラム,,东京都,TV,8,75,35.705558,139.620017,https://w.junreimap.com/images/bangumi/18624.jpg,
665326,,星をみる少女,,,音乐,6,10,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/d4/41/665326_fOrrW.jpg,
345565,征服,征服,,,华语剧,7.1,2,38.030814,114.464453,http://bgm-api.anitabi.cn/pic/cover/l/0d/28/345565_7F7kE.jpg,
883,黑执事,黒執事,,,TV,7,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/21/0f/883_9w87Y.jpg,
129844,钻石王牌 第二季,ダイヤのA -SECOND SEASON-,,,TV,7.6,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/1c/90/129844_NwzEg.jpg,
267615,钻石王牌 act2,ダイヤのA actⅡ,,,TV,7.3,5,0,0,http://bgm-api.anitabi.cn/pic/cover/l/7f/b2/267615_Qio7E.jpg,
564289,想结束这场“我爱你”的游戏,愛してるゲームを終わらせたい,,埼玉市,TV,6.2,102,0,0,http://bgm-api.anitabi.cn/pic/cover/l/5d/5a/564289_b6sb7.jpg,
260680,青春笨蛋少年不做怀梦美少女的梦,青春ブタ野郎はゆめみる少女の夢を見ない,,藤泽市,剧场版,7.3,122,35.128518,139.718875,https://w.junreimap.com/images/bangumi/260680.jpg,
437532,常轨脱离Creative,ハミダシクリエイティブ,,町田市,TV,4.4,9,35.541893,139.455584,https://w.junreimap.com/images/bangumi/437532.jpg,1063
115908,吹响吧！上低音号,響け！ユーフォニアム,Sound! Euphonium,宇治市,TV,8.3,582,34.907753,135.806031,https://w.junreimap.com/images/bangumi/115908.jpg,464
454684,颂乐人偶,BanG Dream! Ave Mujica,,东京都,TV,4.1,240,35.730514,139.712643,https://w.junreimap.com/images/bangumi/454684.jpg,1698
276787,梅比乌斯之尘,メビウス・ダスト,,,TV,4,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/cc/46/276787_6C6E7.jpg,
362577,铃芽之旅,すずめの戸締まり,Suzume no Tojimari,日本,剧场版,7.8,225,34.89959,135.81192,https://w.junreimap.com/images/bangumi/362577.jpg,
297,拜托了老师,おねがい☆ティーチャー,Onegai☆Teacher,长野县,TV,6.8,37,36.55911,137.841369,https://w.junreimap.com/images/bangumi/297.jpg,64471
415166,恋语轻唱,ささやくように恋を唄う,,岡山県,TV,4.1,21,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/8e/05/415166_rCv5N.jpg,
117777,声之形,映画 聲の形,A Silent Voice,大垣市,剧场版,7.2,231,35.362098,136.616162,https://w.junreimap.com/images/bangumi/117777.jpg,11252
283254,恋语轻唱,ささやくように恋を唄う,,岡山県,漫画系列,7.1,32,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/34/ff/283254_W6tM6.jpg,
431741,Link! Like! LoveLive! 莲之空女学院学园偶像俱乐部,Link！Like！ラブライブ！蓮ノ空スクールアイドルクラブ,,金泽市,游戏,7.4,48,36.552882,136.63817,https://w.junreimap.com/images/bangumi/431741.jpg,32269
440095,浪浪山小妖怪,浪浪山小妖怪,,,剧场版,7.1,2,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/93/79/440095_HJh7H.jpg,
397211,穹庐下的魔女,天幕のジャードゥーガル,Jaadugar: A Witch in Mongolia,海外,漫画系列,7.6,35,47.100562,109.172731,https://w.junreimap.com/images/bangumi/397211.jpg,1686875
627648,天是红河岸,天は赤い河のほとり,,,TV,5.4,1,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/11/b7/627648_V00Vh.jpg,
69496,白色相簿2,WHITE ALBUM2,WHITE ALBUM2,海外,TV,7.3,16,35.64268,139.680908,https://w.junreimap.com/images/bangumi/69496.jpg,2543
180931,千恋万花,千恋＊万花,SenRenBanKa,日本,游戏,6.5,10,35.003819,135.772272,https://w.junreimap.com/images/bangumi/180931_nq8kd282t.jpg,204
22759,花开伊吕波,花咲くいろは,Hanasaku Iroha,金泽市,TV,7.5,120,36.486807,136.756504,https://w.junreimap.com/images/bangumi/22759.jpg,
571784,在超市后门吸烟的二人,スーパーの裏でヤニ吸うふたり,,,TV,7.1,3,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/6f/42/571784_leRlL.jpg,
55770,进击的巨人,進撃の巨人,,,TV,8,2,48.851333,10.488374,https://w.junreimap.com/images/bangumi/55770.jpg,
920,挪威的森林,ノルウェイの森,,,小说,8,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/6d/0f/920_85mPM.jpg,
41658,向山进发,ヤマノススメ,,饭能市,TV,7.1,72,35.857869,139.312276,https://w.junreimap.com/images/bangumi/41658.jpg,17909
581284,杀手青春,キルアオ,,,TV,6,2,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/18/a9/581284_8Kv7i.jpg,
10393,宇宙战舰大和号,宇宙戦艦ヤマト,,,TV,7.3,2,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/f8/a8/10393_Y12cM.jpg,
1020,海猫鸣泣之时,うみねこのなく頃に,,,游戏,8.4,8,0,0,http://bgm-api.anitabi.cn/pic/cover/l/65/cc/1020_L3HDr.jpg,
508455,加油吧！中村君！！,ガンバレ！中村くん！！,,,TV,7.3,20,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/c5/d1/508455_6RoG6.jpg,
552533,穹庐下的魔女,天幕のジャードゥーガル,,海外,TV,7.4,3,0,0,https://w.junreimap.com/images/bangumi/552533.jpg,
123741,,三国,,,华语剧,4.1,47,0,0,http://bgm-api.anitabi.cn/pic/cover/l/dd/f3/123741_qrazI.jpg,
525565,相反的你和我,正反対な君と僕,,横滨市,TV,7.5,101,0,0,https://w.junreimap.com/images/bangumi/525565_fej6i2c.jpg,
385739,描绘直至生命尽头,これ描いて死ね,,大島町,漫画系列,7.7,4,0,0,http://bgm-api.anitabi.cn/pic/cover/l/24/50/385739_CPqIU.jpg,
18182,,Never Gonna Give You Up,,英国,音乐,0,5,0,0,https://w.junreimap.com/images/bangumi/18182_gigyc90.jpg,
283643,吹响吧！上低音号 3,響け！ユーフォニアム 3,Sound! Euphonium 3,宇治市,TV,8.5,341,34.974273,135.792985,https://w.junreimap.com/images/bangumi/283643.jpg,1811
1154,东方风神录 ～ Mountain of Faith.,東方風神録　～ Mountain of Faith.,,,游戏,8.2,1,0,0,https://w.junreimap.com/images/bangumi/1154.jpg,
409576,你的颜色,きみの色,,长崎市,剧场版,7,27,33.376649,132.619544,https://w.junreimap.com/images/bangumi/409576.jpg,
432583,欢迎来到驹田蒸馏所,駒田蒸留所へようこそ,,,剧场版,6.5,9,36.018727,138.272816,https://w.junreimap.com/images/bangumi/432583.jpg,
47764,足球小将GOAL!,キャプテン翼,,,TV,7,2,0,0,https://bgm-api.anitabi.cn/img/pic/cover/l/e5/cd/47764_sWoD9.jpg,
290,Fate/stay night,Fate/stay night,,,TV,7.1,2,0,0,http://bgm-api.anitabi.cn/pic/cover/l/f9/0f/290_6Qi5Q.jpg,
911,,Fate/hollow ataraxia,,,游戏,7.8,1,0,0,http://bgm-api.anitabi.cn/pic/cover/l/b5/6a/911_9ZJq2.jpg,
10639,Fate/Zero,Fate/Zero,,日本,TV,8.1,13,34.693712,135.190261,https://w.junreimap.com/images/bangumi/10639.jpg,124
935,,Fate/stay night,,,游戏,8.3,3,34.701781,135.192079,http://bgm-api.anitabi.cn/pic/cover/l/e8/20/935_dOCPc.jpg,
512361,呼唤少女,呼唤少女,,广东省,WEB,0,12,23.116745,113.253724,https://w.junreimap.com/images/bangumi/512361.jpg,783291
431767,哭泣少女乐队,ガールズバンドクライ,GIRLS BAND CRY,川崎市,TV,7.6,691,35.530444,139.698235,https://w.junreimap.com/images/bangumi/431767.jpg,4228
470660,剧场版 链锯人 蕾塞篇,劇場版 チェンソーマン レゼ篇,,,剧场版,8.3,7,0,0,http://bgm-api.anitabi.cn/pic/cover/l/e0/d8/470660_2JZaq.jpg,
